0.388916 0.064266 0.064266 2 1 
0.389721 0.064611 0.064611 1 1 
0.390600 0.064987 0.064987 1 1 
0.391470 0.065358 0.065358 1 1 
0.392331 0.065725 0.065725 1 1 
0.393185 0.066089 0.066089 1 1 
0.394030 0.066448 0.066448 1 1 
0.394866 0.066803 0.066803 1 1 
0.395695 0.067154 0.067154 1 1 
0.396516 0.067502 0.067502 1 1 
0.397329 0.067846 0.067846 1 1 
0.398134 0.068186 0.068186 1 1 
0.398931 0.068522 0.068522 1 1 
0.399720 0.068855 0.068855 1 1 
0.400502 0.069184 0.069184 1 1 
0.401277 0.069510 0.069510 1 1 
0.402044 0.069832 0.069832 1 1 
0.402804 0.070151 0.070151 1 1 
0.403557 0.070466 0.070466 1 1 
0.404302 0.070778 0.070778 1 1 
0.405041 0.071087 0.071087 1 1 
0.405772 0.071393 0.071393 1 1 
0.406497 0.071696 0.071696 1 1 
0.407215 0.071996 0.071996 1 1 
0.407926 0.072292 0.072292 1 1 
0.408631 0.072586 0.072586 1 1 
0.409330 0.072877 0.072877 1 1 
0.410022 0.073164 0.073164 1 1 
0.410707 0.073449 0.073449 1 1 
0.411387 0.073732 0.073732 1 1 
0.412060 0.074011 0.074011 1 1 
0.412728 0.074288 0.074288 1 1 
0.413389 0.074562 0.074562 1 1 
0.414045 0.074833 0.074833 1 1 
0.414695 0.075102 0.075102 1 1 
0.415339 0.075369 0.075369 1 1 
0.415978 0.075633 0.075633 1 1 
0.416611 0.075894 0.075894 1 1 
0.417239 0.076153 0.076153 1 1 
0.417861 0.076410 0.076410 1 1 
0.418478 0.076664 0.076664 1 1 
0.419090 0.076916 0.076916 1 1 
0.419697 0.077166 0.077166 1 1 
0.420299 0.077414 0.077414 1 1 
0.420896 0.077659 0.077659 1 1 
0.421488 0.077902 0.077902 1 1 
0.422075 0.078143 0.078143 1 1 
0.422658 0.078382 0.078382 1 1 
0.423235 0.078619 0.078619 1 1 
0.423809 0.078854 0.078854 1 1 
0.424377 0.079087 0.079087 1 1 
0.424942 0.079318 0.079318 1 1 
0.425502 0.079548 0.079548 1 1 
0.426057 0.079775 0.079775 1 1 
0.426608 0.080000 0.080000 1 1 
0.427155 0.080224 0.080224 1 1 
0.427698 0.080445 0.080445 1 1 
0.428237 0.080665 0.080665 1 1 
0.428772 0.080883 0.080883 1 1 
0.429303 0.081100 0.081100 1 1 
0.429830 0.081314 0.081314 1 1 
0.430353 0.081527 0.081527 1 1 
0.430872 0.081739 0.081739 1 1 
0.431388 0.081948 0.081948 1 1 
0.431899 0.082156 0.082156 1 1 
0.432408 0.082363 0.082363 1 1 
0.432912 0.082568 0.082568 1 1 
0.433414 0.082771 0.082771 1 1 
0.433911 0.082973 0.082973 1 1 
0.434405 0.083173 0.083173 1 1 
0.434896 0.083372 0.083372 1 1 
0.435384 0.083570 0.083570 1 1 
0.435868 0.083766 0.083766 1 1 
0.436349 0.083960 0.083960 1 1 
0.436827 0.084153 0.084153 1 1 
0.437301 0.084345 0.084345 1 1 
0.437773 0.084536 0.084536 1 1 
0.438241 0.084725 0.084725 1 1 
0.438707 0.084912 0.084912 1 1 
0.439169 0.085099 0.085099 1 1 
0.439628 0.085284 0.085284 1 1 
0.440085 0.085468 0.085468 1 1 
0.440539 0.085650 0.085650 1 1 
0.440990 0.085832 0.085832 1 1 
0.441438 0.086012 0.086012 1 1 
0.441883 0.086191 0.086191 1 1 
0.442325 0.086368 0.086368 1 1 
0.442765 0.086545 0.086545 1 1 
0.443203 0.086720 0.086720 1 1 
0.443637 0.086895 0.086895 1 1 
0.444069 0.087068 0.087068 1 1 
0.444499 0.087240 0.087240 1 1 
0.444926 0.087410 0.087410 1 1 
0.445350 0.087580 0.087580 1 1 
0.445772 0.087749 0.087749 1 1 
0.446192 0.087916 0.087916 1 1 
0.446609 0.088083 0.088083 1 1 
0.447024 0.088248 0.088248 1 1 
0.447437 0.088413 0.088413 1 1 
0.447847 0.088576 0.088576 1 1 
0.448255 0.088739 0.088739 1 1 
0.448660 0.088900 0.088900 1 1 
0.449064 0.089061 0.089061 1 1 
0.449465 0.089220 0.089220 1 1 
0.449864 0.089379 0.089379 1 1 
0.450261 0.089536 0.089536 1 1 
0.450656 0.089693 0.089693 1 1 
0.451049 0.089848 0.089848 1 1 
0.451439 0.090003 0.090003 1 1 
0.451828 0.090157 0.090157 1 1 
0.452215 0.090310 0.090310 1 1 
0.452599 0.090462 0.090462 1 1 
0.452982 0.090613 0.090613 1 1 
0.453363 0.090763 0.090763 1 1 
0.453741 0.090913 0.090913 1 1 
0.454118 0.091062 0.091062 1 1 
0.454493 0.091209 0.091209 1 1 
0.454866 0.091356 0.091356 1 1 
0.455238 0.091502 0.091502 1 1 
0.455607 0.091648 0.091648 1 1 
0.455975 0.091792 0.091792 1 1 
0.456340 0.091936 0.091936 1 1 
0.456705 0.092079 0.092079 1 1 
0.457067 0.092221 0.092221 1 1 
0.457427 0.092362 0.092362 1 1 
0.457786 0.092502 0.092502 1 1 
0.458144 0.092642 0.092642 1 1 
0.458499 0.092781 0.092781 1 1 
0.458853 0.092920 0.092920 1 1 
0.459205 0.093057 0.093057 1 1 
0.459556 0.093194 0.093194 1 1 
0.459905 0.093330 0.093330 1 1 
0.460252 0.093465 0.093465 1 1 
0.460598 0.093600 0.093600 1 1 
0.460943 0.093734 0.093734 1 1 
0.461285 0.093867 0.093867 1 1 
0.461627 0.094000 0.094000 1 1 
0.461966 0.094132 0.094132 1 1 
0.462305 0.094263 0.094263 1 1 
0.462641 0.094394 0.094394 1 1 
0.462977 0.094524 0.094524 1 1 
0.463311 0.094653 0.094653 1 1 
0.463643 0.094781 0.094781 1 1 
0.463974 0.094909 0.094909 1 1 
0.464304 0.095037 0.095037 1 1 
0.464632 0.095163 0.095163 1 1 
0.464959 0.095289 0.095289 1 1 
0.465284 0.095415 0.095415 1 1 
0.465608 0.095540 0.095540 1 1 
0.465931 0.095664 0.095664 1 1 
0.466253 0.095788 0.095788 1 1 
0.466573 0.095911 0.095911 1 1 
0.466892 0.096033 0.096033 1 1 
0.467209 0.096155 0.096155 1 1 
0.467526 0.096276 0.096276 1 1 
0.467841 0.096397 0.096397 1 1 
0.468154 0.096517 0.096517 1 1 
0.468467 0.096636 0.096636 1 1 
0.468778 0.096755 0.096755 1 1 
0.469088 0.096874 0.096874 1 1 
0.469397 0.096992 0.096992 1 1 
0.469705 0.097109 0.097109 1 1 
0.470011 0.097226 0.097226 1 1 
0.470317 0.097342 0.097342 1 1 
0.470621 0.097458 0.097458 1 1 
0.470924 0.097573 0.097573 1 1 
0.471226 0.097687 0.097687 1 1 
0.471526 0.097801 0.097801 1 1 
0.471826 0.097915 0.097915 1 1 
0.472124 0.098028 0.098028 1 1 
0.472422 0.098141 0.098141 1 1 
0.472718 0.098253 0.098253 1 1 
0.473013 0.098364 0.098364 1 1 
0.473307 0.098475 0.098475 1 1 
0.473600 0.098586 0.098586 1 1 
0.473892 0.098696 0.098696 1 1 
0.474183 0.098806 0.098806 1 1 
0.474473 0.098915 0.098915 1 1 
0.474762 0.099024 0.099024 1 1 
0.475050 0.099132 0.099132 1 1 
0.475337 0.099239 0.099239 1 1 
0.475622 0.099347 0.099347 1 1 
0.475907 0.099454 0.099454 1 1 
0.476191 0.099560 0.099560 1 1 
0.476474 0.099666 0.099666 1 1 
0.476755 0.099771 0.099771 1 1 
0.477036 0.099876 0.099876 1 1 
0.477316 0.099981 0.099981 1 1 
0.477595 0.100085 0.100085 1 1 
0.477873 0.100189 0.100189 1 1 
0.478150 0.100292 0.100292 1 1 
0.478426 0.100395 0.100395 1 1 
0.478701 0.100497 0.100497 1 1 
0.478976 0.100599 0.100599 1 1 
0.479249 0.100701 0.100701 1 1 
0.479521 0.100802 0.100802 1 1 
0.479793 0.100903 0.100903 1 1 
0.480064 0.101003 0.101003 1 1 
0.480333 0.101103 0.101103 1 1 
0.480602 0.101202 0.101202 1 1 
0.480870 0.101301 0.101301 1 1 
0.481138 0.101400 0.101400 1 1 
0.481404 0.101498 0.101498 1 1 
0.481669 0.101596 0.101596 1 1 
0.481934 0.101694 0.101694 1 1 
0.482198 0.101791 0.101791 1 1 
0.482461 0.101888 0.101888 1 1 
0.482723 0.101984 0.101984 1 1 
0.482984 0.102080 0.102080 1 1 
0.483244 0.102175 0.102175 1 1 
0.483504 0.102271 0.102271 1 1 
0.483763 0.102366 0.102366 1 1 
0.484021 0.102460 0.102460 1 1 
0.484278 0.102554 0.102554 1 1 
0.484535 0.102648 0.102648 1 1 
0.48479 0.1027410 0.102741 1 1 
0.485045 0.102834 0.102834 1 1 
0.485299 0.102927 0.102927 1 1 
0.485553 0.103019 0.103019 1 1 
0.485805 0.103111 0.103111 1 1 
0.486057 0.103203 0.103203 1 1 
0.486308 0.103294 0.103294 1 1 
0.486559 0.103385 0.103385 1 1 
0.486808 0.103476 0.103476 1 1 
0.487057 0.103566 0.103566 1 1 
0.487305 0.103656 0.103656 1 1 
0.487553 0.103745 0.103745 1 1 
0.487800 0.103835 0.103835 1 1 
0.488046 0.103924 0.103924 1 1 
0.488291 0.104012 0.104012 1 1 
0.488535 0.104100 0.104100 1 1 
0.488779 0.104188 0.104188 1 1 
0.489022 0.104276 0.104276 1 1 
0.489265 0.104363 0.104363 1 1 
